Timestamp (ns),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1724512025005374468,-195.0,-90.0,2702.0,6.0,-6.0,-2.0
1724512025010379351,-190.0,-87.0,2703.0,4.0,-7.0,7.0
1724512025015353716,-186.0,-87.0,2702.0,10.0,0.0,-5.0
1724512025020358599,-190.0,-87.0,2707.0,-1.0,-8.0,0.0
1724512025025363482,-193.0,-92.0,2711.0,3.0,-6.0,0.0
1724512025030368364,-191.0,-90.0,2701.0,12.0,-13.0,-1.0
1724512025035373247,-192.0,-105.0,2704.0,4.0,-11.0,3.0
1724512025040378130,-195.0,-97.0,2708.0,6.0,-17.0,-4.0
1724512025045352495,-190.0,-83.0,2706.0,6.0,-11.0,0.0
1724512025050357378,-176.0,-88.0,2698.0,4.0,1.0,-4.0
1724512025055362261,-190.0,-88.0,2690.0,7.0,-8.0,-4.0
1724512025060367144,-194.0,-89.0,2703.0,8.0,-9.0,-3.0
1724512025065372026,-199.0,-91.0,2710.0,0.0,0.0,6.0
1724512025070376909,-189.0,-95.0,2711.0,-2.0,-16.0,-7.0
1724512025075381792,-195.0,-94.0,2706.0,3.0,-19.0,3.0
1724512025080356157,-194.0,-94.0,2697.0,1.0,-3.0,-6.0
1724512025085361040,-193.0,-92.0,2704.0,3.0,0.0,-4.0
1724512025090365923,-188.0,-98.0,2700.0,1.0,-18.0,-1.0
1724512025095370806,-191.0,-94.0,2698.0,4.0,-10.0,1.0
1724512025100375689,-194.0,-96.0,2701.0,2.0,-14.0,1.0
1724512025105380571,-190.0,-90.0,2697.0,-2.0,-16.0,5.0
1724512025110354937,-187.0,-86.0,2703.0,3.0,-9.0,1.0
1724512025115359819,-188.0,-101.0,2706.0,6.0,-3.0,-4.0
1724512025120364702,-183.0,-91.0,2703.0,7.0,-10.0,-8.0
1724512025125369585,-191.0,-91.0,2709.0,5.0,-6.0,8.0
1724512025130374468,-188.0,-89.0,2704.0,7.0,-6.0,-5.0
1724512025135379351,-190.0,-87.0,2706.0,5.0,-11.0,-4.0
1724512025140353716,-187.0,-84.0,2715.0,4.0,-12.0,-1.0
1724512025145358599,-190.0,-79.0,2707.0,3.0,-11.0,-5.0
1724512025150363482,-186.0,-92.0,2704.0,3.0,-18.0,5.0
1724512025155368364,-184.0,-98.0,2709.0,1.0,-15.0,-7.0
1724512025160373247,-187.0,-89.0,2706.0,11.0,-6.0,-3.0
1724512025165378130,-194.0,-96.0,2715.0,5.0,-12.0,-5.0
1724512025170352495,-193.0,-90.0,2706.0,2.0,-7.0,0.0
1724512025175357378,-195.0,-82.0,2700.0,4.0,-8.0,-8.0
1724512025180362261,-199.0,-93.0,2709.0,10.0,-10.0,1.0
1724512025185367144,-192.0,-98.0,2702.0,3.0,-14.0,0.0
1724512025190372026,-192.0,-88.0,2700.0,4.0,-14.0,-5.0
1724512025195376909,-187.0,-87.0,2704.0,8.0,-14.0,-4.0
1724512025200381792,-196.0,-88.0,2699.0,-1.0,-12.0,1.0
1724512025205356157,-201.0,-88.0,2695.0,0.0,-11.0,-6.0
1724512025210361040,-195.0,-89.0,2705.0,9.0,-10.0,-5.0
1724512025215365923,-194.0,-99.0,2717.0,9.0,-10.0,-7.0
1724512025220370806,-188.0,-87.0,2701.0,3.0,-8.0,2.0
1724512025225375689,-178.0,-90.0,2705.0,3.0,-11.0,0.0
1724512025230380571,-181.0,-85.0,2706.0,1.0,-4.0,-6.0
1724512025235354937,-185.0,-88.0,2714.0,2.0,-11.0,1.0
1724512025240359819,-193.0,-91.0,2703.0,8.0,0.0,-5.0
1724512025245364702,-194.0,-90.0,2702.0,5.0,-8.0,1.0
1724512025250369585,-201.0,-86.0,2707.0,5.0,-5.0,0.0
1724512025255374468,-206.0,-89.0,2706.0,-3.0,-7.0,0.0
1724512025260379351,-184.0,-82.0,2699.0,7.0,-15.0,-2.0
1724512025265353716,-199.0,-96.0,2701.0,3.0,-16.0,1.0
1724512025270358599,-191.0,-100.0,2713.0,0.0,-11.0,-2.0
1724512025275363482,-186.0,-98.0,2703.0,0.0,-6.0,0.0
1724512025280368364,-199.0,-89.0,2706.0,4.0,1.0,-3.0
1724512025285373247,-190.0,-86.0,2716.0,1.0,-6.0,-1.0
1724512025290378130,-187.0,-82.0,2703.0,4.0,-11.0,0.0
1724512025295352495,-185.0,-92.0,2701.0,7.0,-1.0,-1.0
1724512025300357378,-189.0,-91.0,2705.0,5.0,-11.0,-8.0
1724512025305362261,-195.0,-95.0,2706.0,1.0,-4.0,0.0
1724512025310367144,-204.0,-82.0,2698.0,2.0,-10.0,-4.0
1724512025315372026,-193.0,-86.0,2694.0,3.0,-25.0,-5.0
1724512025320376909,-190.0,-92.0,2698.0,9.0,-12.0,-4.0
1724512025325381792,-194.0,-97.0,2696.0,7.0,-11.0,-2.0
1724512025330356157,-198.0,-95.0,2701.0,7.0,-13.0,-7.0
1724512025335361040,-194.0,-88.0,2710.0,6.0,-12.0,-4.0
1724512025340365923,-187.0,-87.0,2706.0,2.0,-8.0,-4.0
1724512025345370806,-189.0,-88.0,2703.0,0.0,-4.0,1.0
1724512025350375689,-192.0,-94.0,2717.0,-4.0,-5.0,-10.0
1724512025355380571,-192.0,-96.0,2706.0,6.0,-14.0,5.0
1724512025360354937,-184.0,-85.0,2704.0,-4.0,-14.0,-7.0
1724512025365359819,-184.0,-92.0,2708.0,5.0,-6.0,-4.0
1724512025370364702,-193.0,-91.0,2709.0,-1.0,-8.0,-8.0
1724512025375369585,-192.0,-92.0,2703.0,7.0,-12.0,0.0
1724512025380374468,-190.0,-93.0,2712.0,0.0,-5.0,-6.0
1724512025385379351,-194.0,-92.0,2705.0,6.0,-5.0,7.0
1724512025390353716,-192.0,-86.0,2703.0,3.0,-10.0,-8.0
1724512025395358599,-193.0,-88.0,2694.0,9.0,-10.0,5.0
1724512025400363482,-192.0,-90.0,2696.0,6.0,-9.0,-3.0
1724512025405368364,-188.0,-83.0,2701.0,2.0,-8.0,-4.0
1724512025410373247,-191.0,-88.0,2704.0,6.0,-11.0,-4.0
1724512025415378130,-189.0,-95.0,2708.0,6.0,-12.0,-6.0
1724512025420352495,-188.0,-85.0,2719.0,-1.0,1.0,4.0
1724512025425357378,-192.0,-88.0,2715.0,-2.0,-12.0,1.0
1724512025430362261,-197.0,-89.0,2701.0,5.0,-4.0,-7.0
1724512025435367144,-183.0,-90.0,2709.0,-1.0,-13.0,6.0
1724512025440372026,-191.0,-91.0,2710.0,7.0,-11.0,-3.0
1724512025445376909,-198.0,-91.0,2702.0,2.0,-6.0,-1.0
1724512025450381792,-198.0,-91.0,2702.0,3.0,-12.0,-5.0
1724512025455356157,-187.0,-94.0,2701.0,5.0,-11.0,-1.0
1724512025460361040,-194.0,-89.0,2696.0,-1.0,-3.0,-2.0
1724512025465365923,-198.0,-80.0,2700.0,8.0,-17.0,-3.0
1724512025470370806,-195.0,-85.0,2700.0,-5.0,-1.0,-1.0
1724512025475375689,-190.0,-92.0,2699.0,-3.0,-7.0,-4.0
1724512025480380571,-192.0,-86.0,2703.0,0.0,-6.0,-3.0
1724512025485354937,-187.0,-93.0,2715.0,2.0,-4.0,2.0
1724512025490359819,-183.0,-93.0,2709.0,6.0,-5.0,-4.0
1724512025495364702,-184.0,-96.0,2707.0,0.0,-7.0,-1.0
1724512025500369585,-189.0,-95.0,2698.0,-2.0,-8.0,-6.0
1724512025505374468,-193.0,-85.0,2699.0,5.0,-8.0,2.0
1724512025510379351,-188.0,-88.0,2692.0,4.0,-2.0,-7.0
1724512025515353716,-194.0,-85.0,2703.0,1.0,-14.0,-5.0
1724512025520358599,-199.0,-93.0,2711.0,-1.0,-12.0,0.0
1724512025525363482,-201.0,-87.0,2705.0,8.0,-16.0,2.0
1724512025530368364,-184.0,-89.0,2711.0,1.0,-15.0,-3.0
1724512025535373247,-189.0,-87.0,2718.0,2.0,-11.0,-5.0
1724512025540378130,-190.0,-91.0,2709.0,6.0,-16.0,-3.0
1724512025545352495,-197.0,-84.0,2702.0,-4.0,-8.0,-2.0
1724512025550357378,-195.0,-86.0,2706.0,8.0,-4.0,-5.0
1724512025555362261,-200.0,-87.0,2705.0,0.0,4.0,-4.0
1724512025560367144,-198.0,-89.0,2699.0,6.0,-11.0,2.0
1724512025565372026,-190.0,-88.0,2700.0,-2.0,-4.0,1.0
1724512025570376909,-187.0,-88.0,2711.0,-3.0,-11.0,-4.0
1724512025575381792,-189.0,-98.0,2701.0,6.0,-3.0,-1.0
1724512025580356157,-193.0,-93.0,2698.0,4.0,-10.0,-5.0
1724512025585361040,-195.0,-94.0,2703.0,3.0,-8.0,4.0
1724512025590365923,-196.0,-86.0,2704.0,4.0,-4.0,1.0
1724512025595370806,-200.0,-91.0,2698.0,5.0,-6.0,5.0
1724512025600375689,-193.0,-86.0,2708.0,1.0,-6.0,-4.0
1724512025605380571,-191.0,-84.0,2706.0,9.0,-12.0,-5.0
1724512025610354937,-194.0,-85.0,2709.0,-1.0,1.0,1.0
1724512025615359819,-194.0,-91.0,2705.0,3.0,-1.0,1.0
1724512025620364702,-194.0,-94.0,2713.0,-2.0,-8.0,-1.0
1724512025625369585,-186.0,-96.0,2707.0,7.0,-12.0,0.0
1724512025630374468,-194.0,-96.0,2710.0,4.0,-3.0,-2.0
1724512025635379351,-193.0,-89.0,2708.0,10.0,-14.0,-2.0
1724512025640353716,-195.0,-93.0,2705.0,3.0,-14.0,-7.0
1724512025645358599,-190.0,-90.0,2709.0,5.0,-7.0,3.0
1724512025650363482,-185.0,-82.0,2710.0,3.0,-6.0,8.0
1724512025655368364,-192.0,-90.0,2716.0,3.0,-1.0,1.0
1724512025660373247,-194.0,-89.0,2712.0,7.0,-10.0,-4.0
1724512025665378130,-195.0,-91.0,2707.0,10.0,-16.0,-7.0
1724512025670352495,-196.0,-84.0,2696.0,14.0,-12.0,-5.0
1724512025675357378,-195.0,-89.0,2702.0,7.0,-10.0,0.0
1724512025680362261,-195.0,-85.0,2710.0,6.0,-2.0,-8.0
1724512025685367144,-196.0,-95.0,2697.0,4.0,-5.0,7.0
1724512025690372026,-193.0,-88.0,2699.0,-3.0,-1.0,-8.0
1724512025695376909,-192.0,-82.0,2700.0,6.0,-9.0,1.0
1724512025700381792,-191.0,-88.0,2711.0,2.0,-5.0,-4.0
1724512025705356157,-199.0,-92.0,2705.0,-3.0,-9.0,1.0
1724512025710361040,-192.0,-90.0,2703.0,4.0,-3.0,-4.0
1724512025715365923,-181.0,-93.0,2701.0,12.0,-19.0,-2.0
1724512025720370806,-187.0,-84.0,2713.0,4.0,1.0,-2.0
1724512025725375689,-191.0,-87.0,2712.0,4.0,-8.0,-5.0
1724512025730380571,-189.0,-84.0,2709.0,5.0,-11.0,-1.0
1724512025735354937,-194.0,-85.0,2705.0,6.0,-4.0,-3.0
1724512025740359819,-188.0,-91.0,2708.0,6.0,-16.0,0.0
1724512025745364702,-194.0,-91.0,2712.0,5.0,-10.0,-7.0
1724512025750369585,-196.0,-82.0,2702.0,-7.0,-8.0,0.0
1724512025755374468,-194.0,-92.0,2693.0,3.0,-8.0,-4.0
1724512025760379351,-189.0,-81.0,2712.0,1.0,-10.0,0.0
1724512025765353716,-196.0,-89.0,2710.0,7.0,-7.0,1.0
1724512025770358599,-193.0,-90.0,2704.0,0.0,-13.0,-1.0
1724512025775363482,-186.0,-98.0,2705.0,3.0,-5.0,-6.0
1724512025780368364,-190.0,-87.0,2703.0,1.0,-9.0,-1.0
1724512025785373247,-184.0,-87.0,2705.0,-1.0,-11.0,-5.0
1724512025790378130,-182.0,-95.0,2710.0,5.0,-11.0,0.0
1724512025795352495,-190.0,-93.0,2708.0,6.0,-7.0,1.0
1724512025800357378,-197.0,-92.0,2704.0,1.0,-7.0,-5.0
1724512025805362261,-197.0,-85.0,2710.0,7.0,-10.0,3.0
1724512025810367144,-189.0,-87.0,2709.0,3.0,-8.0,-2.0
1724512025815372026,-192.0,-87.0,2703.0,10.0,-5.0,-2.0
1724512025820376909,-189.0,-81.0,2696.0,7.0,-8.0,-2.0
1724512025825381792,-193.0,-91.0,2702.0,8.0,-6.0,-7.0
1724512025830356157,-194.0,-97.0,2705.0,8.0,-11.0,1.0
1724512025835361040,-192.0,-89.0,2700.0,2.0,-17.0,-5.0
1724512025840365923,-200.0,-89.0,2700.0,10.0,-10.0,0.0
1724512025845370806,-196.0,-92.0,2708.0,-1.0,-11.0,-6.0
1724512025850375689,-186.0,-91.0,2709.0,4.0,-19.0,-4.0
1724512025855380571,-188.0,-92.0,2717.0,6.0,-10.0,1.0
1724512025860354937,-192.0,-92.0,2699.0,-1.0,-9.0,1.0
1724512025865359819,-183.0,-87.0,2695.0,3.0,-7.0,1.0
1724512025870364702,-194.0,-84.0,2705.0,0.0,-10.0,-2.0
1724512025875369585,-198.0,-88.0,2694.0,8.0,-10.0,-7.0
1724512025880374468,-194.0,-86.0,2702.0,5.0,0.0,-1.0
1724512025885379351,-188.0,-91.0,2706.0,1.0,-12.0,-2.0
1724512025890353716,-190.0,-91.0,2706.0,-1.0,-1.0,0.0
1724512025895358599,-196.0,-92.0,2708.0,4.0,-8.0,0.0
1724512025900363482,-193.0,-95.0,2708.0,2.0,-6.0,-3.0
1724512025905368364,-198.0,-83.0,2710.0,3.0,-9.0,-1.0
1724512025910373247,-199.0,-83.0,2699.0,2.0,1.0,2.0
1724512025915378130,-197.0,-91.0,2704.0,4.0,-3.0,-1.0
1724512025920352495,-198.0,-94.0,2703.0,1.0,0.0,5.0
1724512025925357378,-192.0,-94.0,2710.0,4.0,-12.0,-5.0
1724512025930362261,-193.0,-85.0,2709.0,-4.0,0.0,-2.0
1724512025935367144,-201.0,-91.0,2703.0,5.0,-13.0,-1.0
1724512025940372026,-199.0,-101.0,2694.0,-2.0,1.0,2.0
1724512025945376909,-188.0,-90.0,2699.0,6.0,-6.0,-5.0
1724512025950381792,-197.0,-91.0,2699.0,-1.0,-4.0,-8.0
1724512025955356157,-195.0,-89.0,2699.0,8.0,-7.0,-4.0
1724512025960361040,-196.0,-89.0,2710.0,2.0,-10.0,-1.0
1724512025965365923,-197.0,-87.0,2713.0,2.0,-11.0,-4.0
1724512025970370806,-192.0,-87.0,2708.0,8.0,-12.0,-5.0
1724512025975375689,-192.0,-81.0,2703.0,1.0,-18.0,-2.0
1724512025980380571,-190.0,-89.0,2708.0,7.0,-5.0,-9.0
1724512025985354937,-188.0,-98.0,2704.0,0.0,-10.0,-2.0
1724512025990359819,-196.0,-96.0,2697.0,5.0,-10.0,-6.0
1724512025995364702,-195.0,-91.0,2701.0,2.0,-5.0,0.0
1724512026000369585,-194.0,-96.0,2704.0,2.0,-10.0,0.0
1724512026005374468,-194.0,-93.0,2704.0,8.0,-2.0,-2.0
1724512026010379351,-192.0,-95.0,2701.0,5.0,-15.0,-7.0
1724512026015353716,-191.0,-86.0,2719.0,2.0,-14.0,2.0
1724512026020358599,-193.0,-93.0,2710.0,-3.0,-13.0,2.0
1724512026025363482,-191.0,-86.0,2693.0,0.0,-7.0,2.0
1724512026030368364,-186.0,-86.0,2698.0,2.0,-11.0,-4.0
1724512026035373247,-192.0,-83.0,2719.0,2.0,-10.0,-5.0
1724512026040378130,-199.0,-98.0,2709.0,7.0,-11.0,0.0
1724512026045352495,-191.0,-85.0,2699.0,4.0,-5.0,-6.0
1724512026050357378,-201.0,-77.0,2712.0,1.0,-11.0,-4.0
1724512026055362261,-191.0,-80.0,2706.0,7.0,-19.0,-1.0
1724512026060367144,-196.0,-89.0,2701.0,-5.0,1.0,-8.0
1724512026065372026,-202.0,-87.0,2706.0,0.0,-12.0,2.0
1724512026070376909,-187.0,-85.0,2704.0,6.0,-7.0,-1.0
1724512026075381792,-193.0,-88.0,2710.0,1.0,-15.0,-2.0
1724512026080356157,-197.0,-98.0,2705.0,1.0,-10.0,3.0
1724512026085361040,-185.0,-88.0,2705.0,9.0,-9.0,-2.0
1724512026090365923,-195.0,-89.0,2708.0,-1.0,0.0,-1.0
1724512026095370806,-197.0,-90.0,2704.0,2.0,-14.0,4.0
1724512026100375689,-190.0,-92.0,2701.0,1.0,-8.0,-8.0
1724512026105380571,-187.0,-87.0,2700.0,7.0,1.0,-2.0
1724512026110354937,-190.0,-86.0,2699.0,0.0,-16.0,-1.0
1724512026115359819,-190.0,-89.0,2705.0,1.0,-8.0,-3.0
1724512026120364702,-187.0,-87.0,2712.0,5.0,-2.0,2.0
1724512026125369585,-190.0,-88.0,2706.0,7.0,-8.0,-2.0
1724512026130374468,-185.0,-88.0,2704.0,3.0,-11.0,2.0
1724512026135379351,-192.0,-95.0,2706.0,7.0,-17.0,0.0
1724512026140353716,-182.0,-87.0,2715.0,0.0,-3.0,0.0
1724512026145358599,-185.0,-87.0,2698.0,8.0,-9.0,0.0
1724512026150363482,-192.0,-87.0,2696.0,4.0,-12.0,2.0
1724512026155368364,-193.0,-88.0,2699.0,1.0,-12.0,-1.0
1724512026160373247,-188.0,-92.0,2700.0,12.0,-9.0,-1.0
1724512026165378130,-184.0,-89.0,2715.0,2.0,-12.0,-3.0
1724512026170352495,-190.0,-96.0,2704.0,6.0,-5.0,2.0
1724512026175357378,-198.0,-90.0,2707.0,3.0,-13.0,-3.0
1724512026180362261,-192.0,-88.0,2712.0,10.0,-15.0,-7.0
1724512026185367144,-187.0,-90.0,2707.0,5.0,-16.0,-4.0
1724512026190372026,-194.0,-99.0,2702.0,2.0,-7.0,0.0
1724512026195376909,-186.0,-90.0,2704.0,-2.0,-4.0,-4.0
1724512026200381792,-187.0,-85.0,2699.0,1.0,-6.0,1.0
1724512026205356157,-198.0,-95.0,2704.0,-1.0,-13.0,0.0
1724512026210361040,-199.0,-90.0,2704.0,1.0,-9.0,-5.0
1724512026215365923,-195.0,-94.0,2715.0,-1.0,-8.0,1.0
1724512026220370806,-187.0,-97.0,2709.0,3.0,-9.0,-5.0
1724512026225375689,-196.0,-82.0,2708.0,3.0,-1.0,-3.0
1724512026230380571,-197.0,-88.0,2712.0,-1.0,-8.0,4.0
1724512026235354937,-187.0,-90.0,2703.0,3.0,-7.0,-2.0
1724512026240359819,-191.0,-88.0,2705.0,1.0,-9.0,-2.0
1724512026245364702,-193.0,-89.0,2701.0,6.0,-14.0,-1.0
1724512026250369585,-193.0,-87.0,2702.0,2.0,-12.0,-1.0
1724512026255374468,-195.0,-85.0,2706.0,2.0,-3.0,-1.0
1724512026260379351,-193.0,-80.0,2709.0,6.0,-17.0,-7.0
1724512026265353716,-188.0,-83.0,2695.0,9.0,-14.0,-3.0
1724512026270358599,-192.0,-80.0,2701.0,5.0,-12.0,-7.0
1724512026275363482,-187.0,-81.0,2703.0,11.0,-2.0,-1.0
1724512026280368364,-180.0,-87.0,2708.0,5.0,-4.0,1.0
1724512026285373247,-187.0,-88.0,2713.0,5.0,-9.0,2.0
1724512026290378130,-189.0,-96.0,2706.0,2.0,-11.0,-2.0
1724512026295352495,-192.0,-91.0,2709.0,-2.0,2.0,2.0
1724512026300357378,-190.0,-93.0,2707.0,8.0,-4.0,2.0
1724512026305362261,-193.0,-101.0,2696.0,7.0,-11.0,-4.0
1724512026310367144,-202.0,-97.0,2709.0,5.0,-11.0,-3.0
1724512026315372026,-196.0,-90.0,2699.0,3.0,-5.0,-9.0
1724512026320376909,-188.0,-91.0,2707.0,8.0,-2.0,-1.0
1724512026325381792,-198.0,-88.0,2718.0,11.0,-16.0,3.0
1724512026330356157,-193.0,-94.0,2709.0,-3.0,1.0,3.0
1724512026335361040,-190.0,-91.0,2706.0,1.0,-14.0,0.0
1724512026340365923,-193.0,-92.0,2708.0,5.0,-3.0,0.0
1724512026345370806,-193.0,-89.0,2707.0,4.0,-9.0,-6.0
1724512026350375689,-193.0,-85.0,2696.0,11.0,-5.0,1.0
1724512026355380571,-196.0,-87.0,2706.0,5.0,-12.0,2.0
1724512026360354937,-199.0,-84.0,2703.0,3.0,-12.0,-10.0
1724512026365359819,-193.0,-83.0,2698.0,2.0,1.0,-1.0
1724512026370364702,-196.0,-88.0,2696.0,4.0,-4.0,-3.0
1724512026375369585,-188.0,-76.0,2701.0,6.0,-9.0,0.0
1724512026380374468,-186.0,-79.0,2706.0,4.0,-9.0,-7.0
1724512026385379351,-192.0,-96.0,2702.0,1.0,-7.0,-3.0
1724512026390353716,-188.0,-92.0,2707.0,9.0,-12.0,-1.0
1724512026395358599,-193.0,-93.0,2715.0,0.0,-10.0,-3.0
1724512026400363482,-179.0,-90.0,2708.0,1.0,-8.0,1.0
1724512026405368364,-182.0,-87.0,2709.0,5.0,-13.0,-2.0
1724512026410373247,-189.0,-89.0,2698.0,6.0,-11.0,-2.0
1724512026415378130,-190.0,-86.0,2705.0,4.0,-2.0,-1.0
1724512026420352495,-193.0,-88.0,2698.0,1.0,-12.0,0.0
1724512026425357378,-190.0,-89.0,2698.0,6.0,-6.0,2.0
1724512026430362261,-189.0,-85.0,2702.0,12.0,-10.0,-3.0
1724512026435367144,-189.0,-88.0,2700.0,7.0,0.0,-5.0
1724512026440372026,-186.0,-95.0,2705.0,-2.0,-4.0,-1.0
1724512026445376909,-183.0,-93.0,2704.0,1.0,-8.0,0.0
1724512026450381792,-187.0,-85.0,2714.0,4.0,-10.0,2.0
1724512026455356157,-185.0,-94.0,2710.0,0.0,-8.0,-2.0
1724512026460361040,-186.0,-92.0,2702.0,5.0,-7.0,-3.0
1724512026465365923,-186.0,-92.0,2702.0,5.0,-3.0,-2.0
1724512026470370806,-193.0,-93.0,2695.0,4.0,-10.0,1.0
1724512026475375689,-198.0,-88.0,2705.0,5.0,-9.0,-7.0
1724512026480380571,-201.0,-89.0,2702.0,2.0,-12.0,-2.0
1724512026485354937,-194.0,-92.0,2708.0,6.0,-11.0,5.0
1724512026490359819,-196.0,-89.0,2705.0,5.0,-11.0,-2.0
1724512026495364702,-192.0,-91.0,2705.0,1.0,-10.0,-2.0
1724512026500369585,-182.0,-91.0,2710.0,2.0,-15.0,0.0
1724512026505374468,-178.0,-87.0,2701.0,-1.0,-8.0,-6.0
1724512026510379351,-197.0,-88.0,2704.0,3.0,-12.0,-3.0
1724512026515353716,-191.0,-93.0,2703.0,-4.0,-5.0,-7.0
1724512026520358599,-194.0,-93.0,2692.0,3.0,-6.0,1.0
1724512026525363482,-195.0,-86.0,2697.0,1.0,-8.0,0.0
1724512026530368364,-193.0,-94.0,2705.0,6.0,-12.0,0.0
1724512026535373247,-183.0,-83.0,2695.0,6.0,-6.0,4.0
1724512026540378130,-193.0,-79.0,2705.0,2.0,-15.0,-3.0
1724512026545352495,-200.0,-91.0,2705.0,1.0,-6.0,1.0
1724512026550357378,-193.0,-96.0,2705.0,5.0,-12.0,-5.0
1724512026555362261,-192.0,-91.0,2696.0,0.0,-2.0,-1.0
1724512026560367144,-203.0,-87.0,2710.0,-3.0,-11.0,-8.0
1724512026565372026,-195.0,-84.0,2709.0,9.0,-20.0,2.0
1724512026570376909,-186.0,-90.0,2708.0,1.0,0.0,-6.0
1724512026575381792,-190.0,-84.0,2712.0,2.0,-10.0,0.0
1724512026580356157,-190.0,-86.0,2703.0,-4.0,-4.0,-2.0
1724512026585361040,-195.0,-91.0,2709.0,0.0,-10.0,5.0
1724512026590365923,-202.0,-91.0,2711.0,3.0,-6.0,-1.0
1724512026595370806,-198.0,-83.0,2711.0,5.0,2.0,-3.0
1724512026600375689,-190.0,-87.0,2706.0,-6.0,-2.0,-2.0
1724512026605380571,-192.0,-87.0,2713.0,6.0,-11.0,-5.0
1724512026610354937,-201.0,-86.0,2703.0,4.0,-7.0,-6.0
1724512026615359819,-197.0,-87.0,2706.0,5.0,-13.0,1.0
1724512026620364702,-188.0,-99.0,2707.0,5.0,-6.0,-5.0
1724512026625369585,-189.0,-86.0,2694.0,1.0,-22.0,-6.0
1724512026630374468,-188.0,-85.0,2694.0,2.0,-1.0,-3.0
1724512026635379351,-187.0,-85.0,2709.0,5.0,-10.0,6.0
1724512026640353716,-187.0,-86.0,2705.0,9.0,-9.0,-6.0
1724512026645358599,-201.0,-84.0,2709.0,9.0,-9.0,-1.0
1724512026650363482,-195.0,-92.0,2703.0,6.0,-10.0,-2.0
1724512026655368364,-190.0,-84.0,2704.0,6.0,-9.0,-3.0
1724512026660373247,-187.0,-90.0,2708.0,1.0,-8.0,-6.0
1724512026665378130,-195.0,-92.0,2705.0,-1.0,-6.0,0.0
1724512026670352495,-190.0,-95.0,2705.0,8.0,-16.0,-3.0
1724512026675357378,-199.0,-96.0,2700.0,8.0,-9.0,3.0
1724512026680362261,-203.0,-86.0,2711.0,1.0,-6.0,1.0
1724512026685367144,-200.0,-97.0,2701.0,4.0,4.0,-1.0
1724512026690372026,-190.0,-98.0,2696.0,8.0,-10.0,-6.0
1724512026695376909,-188.0,-94.0,2709.0,0.0,-15.0,-3.0
1724512026700381792,-189.0,-98.0,2705.0,6.0,-8.0,-5.0
1724512026705356157,-197.0,-92.0,2702.0,10.0,-16.0,-5.0
1724512026710361040,-195.0,-86.0,2709.0,10.0,-10.0,-4.0
1724512026715365923,-188.0,-96.0,2711.0,3.0,-15.0,-2.0
1724512026720370806,-190.0,-92.0,2708.0,1.0,-9.0,-1.0
1724512026725375689,-205.0,-94.0,2707.0,1.0,0.0,1.0
1724512026730380571,-187.0,-88.0,2703.0,-1.0,-14.0,-5.0
1724512026735354937,-191.0,-90.0,2696.0,6.0,-9.0,-3.0
1724512026740359819,-197.0,-95.0,2700.0,4.0,-10.0,-1.0
1724512026745364702,-191.0,-97.0,2707.0,1.0,-2.0,-7.0
1724512026750369585,-197.0,-85.0,2705.0,2.0,-12.0,-8.0
1724512026755374468,-195.0,-87.0,2710.0,10.0,-2.0,-5.0
1724512026760379351,-193.0,-86.0,2707.0,-2.0,-5.0,-2.0
1724512026765353716,-195.0,-95.0,2701.0,7.0,-4.0,-8.0
1724512026770358599,-192.0,-87.0,2708.0,9.0,-14.0,1.0
1724512026775363482,-187.0,-80.0,2706.0,6.0,-17.0,-3.0
1724512026780368364,-200.0,-88.0,2698.0,-2.0,-9.0,1.0
1724512026785373247,-198.0,-89.0,2699.0,-4.0,-12.0,-1.0
1724512026790378130,-191.0,-91.0,2707.0,10.0,-12.0,-3.0
1724512026795352495,-186.0,-94.0,2697.0,3.0,-14.0,-4.0
1724512026800357378,-191.0,-99.0,2695.0,6.0,-1.0,4.0
1724512026805362261,-187.0,-88.0,2702.0,-1.0,-18.0,-6.0
1724512026810367144,-180.0,-77.0,2704.0,6.0,-10.0,0.0
1724512026815372026,-195.0,-84.0,2712.0,7.0,-1.0,-4.0
1724512026820376909,-194.0,-84.0,2711.0,11.0,-7.0,-5.0
1724512026825381792,-196.0,-89.0,2703.0,4.0,-14.0,2.0
1724512026830356157,-197.0,-84.0,2701.0,2.0,-5.0,-8.0
1724512026835361040,-191.0,-91.0,2706.0,0.0,-14.0,0.0
1724512026840365923,-188.0,-88.0,2715.0,6.0,-12.0,-1.0
1724512026845370806,-185.0,-90.0,2697.0,6.0,-10.0,2.0
1724512026850375689,-182.0,-94.0,2707.0,6.0,-9.0,-10.0
1724512026855380571,-191.0,-86.0,2700.0,1.0,-7.0,-4.0
1724512026860354937,-193.0,-91.0,2700.0,4.0,-12.0,5.0
1724512026865359819,-193.0,-96.0,2700.0,-1.0,2.0,-5.0
1724512026870364702,-190.0,-96.0,2709.0,1.0,-2.0,0.0
1724512026875369585,-198.0,-91.0,2702.0,3.0,-14.0,3.0
1724512026880374468,-188.0,-84.0,2706.0,0.0,-15.0,-8.0
1724512026885379351,-202.0,-99.0,2714.0,6.0,-15.0,-3.0
1724512026890353716,-191.0,-86.0,2712.0,1.0,-7.0,-7.0
1724512026895358599,-191.0,-88.0,2707.0,13.0,-10.0,0.0
1724512026900363482,-189.0,-97.0,2699.0,6.0,-14.0,-2.0
